item_name,qty,order_datetime
Garlic Mushrooms,1,2024-01-29 22:04:00
Tiramisu,1,2024-01-29 19:51:00
Coca Cola,-2,2024-01-29 21:33:00
Margherita Pizza,2,2024-01-30 02:26:00
Apple Juice,2,2024-01-30 02:41:00
Sparkling Water,1,2024-01-30 02:20:00
Mashed Potatoes,2,invalid_date
  Salmon  ,4,2024-01-30 03:53:00
Margherita Pizza,2,2024-01-30 01:29:00
  Salmon  ,2,2024-01-29 22:08:00
Sparkling Water,2,2024-01-30 04:19:00
Soup of the Day,3,2024-01-29 21:16:00
Sparkling Water,3,2024-01-29 21:23:00
Margherita Pizza,1,2024-01-30 06:49:00
Chicken Wings,1,2024-01-30 04:09:00
Caesar Salad,1,2024-01-29 22:29:00
Soup of the Day,1,2024-01-30 05:39:00
  Salmon  ,1,2024-01-30 04:45:00
Margherita Pizza,3,2024-01-30 01:11:00
Soup of the Day,1,2024-01-30 06:53:00
  Salmon  ,2,2024-01-30 03:57:00
Caesar Salad,2,2024-01-30 02:09:00
Unknown Item 3,1,2024-01-29 21:07:00
Apple Juice,3,invalid_date
Mashed Potatoes,3,2024-01-30 02:28:00
Caesar Salad,1,2024-01-29 22:11:00
Apple Juice,1,2024-01-29 21:45:00
Sparkling Water,1,2024-01-29 19:20:00
Unknown Item 13,2,2024-01-30 06:09:00
Soup of the Day,1,2024-01-29 22:34:00
  Salmon  ,2,2024-01-30 06:34:00
Hummus Plate,3,2024-01-29 22:58:00
Coca Cola,1,2024-01-29 19:59:00
Chicken Burger,3,2024-01-30 00:09:00
Unknown Item 14,1,invalid_date
  Salmon  ,3,2024-01-29 22:00:00
Hummus Plate,1,2024-01-30 05:34:00
Chicken Wings,2,2024-01-30 06:21:00
Cheesecake,1,2024-01-30 02:18:00
Mashed Potatoes,3,2024-01-29 23:18:00
Sparkling Water,2,2024-01-30 05:48:00
Veggie Burger,1,2024-01-30 06:36:00
Margherita Pizza,2,2024-01-30 02:51:00
Unknown Item 1,1,2024-01-30 02:58:00
French Fries,2,2024-01-30 04:21:00
Caesar Salad,3,2024-01-30 03:46:00
  Salmon  ,1,2024-01-30 00:02:00
Apple Pie,1,2024-01-29 21:35:00
Tea,1,2024-01-29 21:01:00
Unknown Item 0,2,2024-01-29 23:53:00
Margherita Pizza,1,2024-01-29 21:22:00
Unknown Item 15,1,2024-01-29 20:03:00
Tiramisu,1,2024-01-30 02:12:00
Veggie Burger,1,2024-01-30 02:14:00
Tea,4,2024-01-30 03:49:00
Coca Cola,1,2024-01-29 22:01:00
Margherita Pizza,2,2024-01-29 20:54:00
Margherita Pizza,2,2024-01-29 23:42:00
Unknown Item 2,2,2024-01-30 05:32:00
Sparkling Water,1,2024-01-29 22:31:00
Soup of the Day,2,2024-01-29 22:38:00
Unknown Item 15,3,invalid_date
Chocolate Cake,1,2024-01-30 04:23:00
Margherita Pizza,1,2024-01-29 23:45:00
Unknown Item 1,1,2024-01-30 04:23:00
Tea,1,2024-01-29 22:00:00
Soup of the Day,1,2024-01-29 22:22:00
Veggie Burger,2,2024-01-29 22:28:00
  Salmon  ,1,2024-01-30 04:05:00
Apple Juice,2,2024-01-29 21:56:00
Soup of the Day,2,2024-01-29 23:26:00
  Salmon  ,1,2024-01-30 03:18:00
Unknown Item 2,2,2024-01-29 21:46:00
  Salmon  ,1,invalid_date
  Salmon  ,3,2024-01-30 03:26:00
Veggie Burger,1,2024-01-29 21:37:00
Unknown Item 5,2,2024-01-30 02:09:00
Veggie Burger,3,2024-01-29 21:30:00
  Salmon  ,-1,2024-01-30 06:33:00
Soup of the Day,1,2024-01-30 06:04:00
Apple Juice,2,2024-01-30 04:37:00
Hummus Plate,1,2024-01-30 03:05:00
Unknown Item 17,3,invalid_date
  Salmon  ,4,2024-01-30 04:26:00
Onion Rings,1,2024-01-29 21:29:00
Caesar Salad,1,2024-01-30 03:48:00
Unknown Item 15,1,2024-01-30 04:12:00
Soup of the Day,1,2024-01-29 21:24:00
Margherita Pizza,2,2024-01-29 22:31:00
Veggie Burger,2,2024-01-29 19:52:00
Unknown Item 15,1,2024-01-29 22:37:00
Soup of the Day,1,2024-01-29 22:35:00
  Salmon  ,1,invalid_date
Chicken Burger,1,2024-01-29 19:00:00
Unknown Item 16,3,2024-01-29 21:19:00
Veggie Burger,1,2024-01-30 05:53:00
Caesar Salad,3,2024-01-30 02:07:00
Veggie Burger,2,invalid_date
Soup of the Day,2,2024-01-29 22:11:00
Sparkling Water,1,2024-01-30 00:44:00
  Salmon  ,2,2024-01-30 02:01:00
  Salmon  ,2,2024-01-31 03:31:00
Apple Juice,2,2024-01-31 07:04:00
Chocolate Cake,1,2024-01-31 02:23:00
Soup of the Day,1,invalid_date
Unknown Item 3,2,2024-01-30 23:16:00
Margherita Pizza,1,2024-01-31 02:30:00
Caesar Salad,1,2024-01-31 06:52:00
Old Menu Item,4,2024-01-30 21:32:00
  Salmon  ,1,2024-01-31 03:01:00
  Salmon  ,1,2024-01-31 04:10:00
Margherita Pizza,1,2024-01-31 02:09:00
  Salmon  ,-2,2024-01-30 22:56:00
Veggie Burger,1,2024-01-31 03:22:00
Apple Juice,2,2024-01-30 21:17:00
Margherita Pizza,1,2024-01-30 22:40:00
Apple Juice,1,2024-01-31 04:22:00
  Salmon  ,2,2024-01-30 19:18:00
Coca Cola,1,2024-01-31 01:59:00
Onion Rings,4,2024-01-30 20:12:00
Garlic Mushrooms,1,2024-01-31 03:11:00
Unknown Item 13,1,2024-01-31 03:38:00
Margherita Pizza,1,invalid_date
Margherita Pizza,1,invalid_date
Coca Cola,4,2024-01-31 04:43:00
Coca Cola,3,2024-01-31 03:17:00
  Salmon  ,1,2024-01-31 03:44:00
Unknown Item 13,2,2024-01-30 22:34:00
Chicken Burger,2,2024-01-31 02:52:00
Tiramisu,1,2024-01-30 21:08:00
  Salmon  ,1,2024-01-31 00:23:00
Unknown Item 19,3,2024-01-31 03:26:00
Soup of the Day,4,2024-01-30 22:58:00
Hummus Plate,4,invalid_date
  Salmon  ,2,2024-01-30 21:14:00
  Salmon  ,2,2024-01-31 04:50:00
Veggie Burger,1,2024-01-31 04:39:00
Unknown Item 14,1,2024-01-31 03:33:00
Soup of the Day,1,invalid_date
Unknown Item 10,2,2024-01-31 01:48:00
  Salmon  ,2,2024-01-31 03:26:00
  Salmon  ,3,2024-01-30 23:04:00
Tea,3,2024-01-30 21:08:00
Sparkling Water,3,2024-01-31 04:30:00
Caesar Salad,4,2024-01-30 22:44:00
  Salmon  ,1,2024-01-30 22:52:00
  Salmon  ,2,2024-01-30 23:38:00
Sparkling Water,2,2024-01-31 00:21:00
Onion Rings,1,invalid_date
Daily Special,4,2024-01-30 19:52:00
Veggie Burger,3,2024-01-30 21:08:00
Sparkling Water,1,2024-01-31 04:09:00
Soup of the Day,1,2024-01-31 03:19:00
Hummus Plate,2,2024-01-30 21:08:00
Veggie Burger,2,2024-01-31 06:27:00
Caesar Salad,3,2024-01-31 03:50:00
Unknown Item 11,1,2024-01-30 21:01:00
Coca Cola,1,2024-01-31 03:48:00
Soup of the Day,1,invalid_date
Veggie Burger,1,2024-01-30 21:50:00
Margherita Pizza,1,2024-01-31 02:37:00
Veggie Burger,3,2024-01-30 20:07:00
Veggie Burger,1,2024-01-31 04:02:00
Soup of the Day,1,invalid_date
Tea,1,2024-01-30 18:06:00
Unknown Item 3,1,2024-01-31 03:58:00
  Salmon  ,3,invalid_date
Soup of the Day,2,2024-01-31 04:11:00
Unknown Item 18,2,2024-01-31 02:01:00
Unknown Item 6,1,2024-01-30 20:54:00
Tea,1,2024-01-31 03:17:00
Unknown Item 3,1,2024-01-31 05:22:00
Veggie Burger,1,invalid_date
Margherita Pizza,3,2024-01-31 00:46:00
Unknown Item 1,1,2024-01-31 02:32:00
Unknown Item 13,-2,2024-01-31 02:06:00
Unknown Item 15,1,2024-01-31 03:48:00
Soup of the Day,2,2024-01-30 18:13:00
Soup of the Day,3,2024-01-31 03:18:00
Unknown Item 9,2,2024-01-30 21:48:00
  Salmon  ,2,2024-01-31 01:46:00
Mashed Potatoes,4,2024-01-30 20:13:00
Caesar Salad,2,2024-01-31 04:54:00
  Salmon  ,1,2024-01-31 03:23:00
Unknown Item 16,1,2024-01-31 03:11:00
Caesar Salad,2,2024-01-30 23:06:00
  Salmon  ,2,2024-01-30 21:22:00
Hummus Plate,1,2024-01-31 06:27:00
Margherita Pizza,1,2024-01-30 21:14:00
Veggie Burger,4,invalid_date
Margherita Pizza,1,2024-01-31 06:07:00
Unknown Item 15,1,2024-01-30 23:33:00
Caesar Salad,1,2024-01-30 21:48:00
Margherita Pizza,3,2024-01-30 22:18:00
Soup of the Day,1,2024-01-31 02:02:00
Tiramisu,2,2024-01-30 20:31:00
Veggie Burger,1,2024-01-30 21:18:00
Veggie Burger,2,2024-01-30 23:47:00
Veggie Burger,3,2024-01-30 22:53:00
French Fries,1,2024-01-30 23:35:00
Coca Cola,2,2024-01-30 23:54:00
Unknown Item 13,1,2024-01-30 23:54:00
Onion Rings,1,2024-01-30 20:53:00
  Salmon  ,3,2024-01-31 03:43:00
Garlic Mushrooms,1,2024-01-30 22:00:00
  Salmon  ,2,invalid_date
Margherita Pizza,1,2024-01-31 02:25:00
Margherita Pizza,1,2024-01-30 23:42:00
Veggie Burger,1,2024-01-31 03:07:00
Tea,2,2024-01-30 21:25:00
  Salmon  ,1,2024-01-31 03:06:00
Mashed Potatoes,2,2024-01-31 03:57:00
Veggie Burger,1,2024-01-31 06:04:00
  Salmon  ,1,invalid_date
Caesar Salad,2,2024-01-30 22:38:00
Unknown Item 15,3,2024-01-31 04:25:00
Coca Cola,1,invalid_date
Cheesecake,2,2024-01-30 23:31:00
Veggie Burgers,1,2024-01-30 22:45:00
Sparkling Water,2,2024-01-31 03:37:00
Margherita Pizza,3,2024-01-30 22:50:00
Soup of the Day,3,2024-01-31 03:25:00
